footballer_id,footballer_name,league_id,league_name,league_logo_path,team_id,club,img_path,birthday,nationality_img_path,footballer_img_path,created_at,timestamp,running_distance,average_speed,heart_rate,zones_x,training_intensity,session
546,Rúben Vinagre,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 9, 1999",https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-10-19 13:48:50.175683,2024-11-30 13:48:50,9.574449727646638,12.247893011954353,142.14567153679434,2,7.809437395936493,33
547,Pawel Wszolek,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 30, 1992",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-06-25 13:48:50.175683,2024-11-30 13:48:50,3.287536621491238,5.595261968718225,98.44017739514354,2,1.4672005270215656,14
548,Ramil Mustafaev,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Dec 20, 2003",https://tmssl.akamaized.net//images/flagge/verysmall/141.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-07-12 13:48:50.175683,2024-11-30 13:48:50,12.170645806107704,10.815083096240723,64.54738508502525,1,8.535531463291525,64
549,Juergen Elitim,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Jul 13, 1999",https://tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-08-23 13:48:50.175683,2024-11-30 13:48:50,9.97096677895534,6.301893492008023,174.91946265725286,2,9.442653370348701,43
550,Rafal Augustyniak,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Oct 14, 1993",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-04-19 13:48:50.175683,2024-11-30 13:48:50,10.507075001637032,14.673191722305912,98.60214917730582,2,9.943202732947022,58
551,Claude Gonçalves,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 9, 1994",https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-08-01 13:48:50.175683,2024-11-30 13:48:50,3.6206505906558415,13.114075027006562,171.5167975665098,4,2.127408347192186,41
552,Jurgen Çelhaka,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Dec 6, 2000",https://tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-09-16 13:48:50.175683,2024-11-30 13:48:50,5.532459962503385,6.097238012471201,100.35046161382138,2,6.5194594239388115,81
553,Maxi Oyedele,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Nov 7, 2004",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-12-11 13:48:50.175683,2024-11-30 13:48:50,3.891970468242962,6.217519976476784,87.2056895423284,3,2.7951279929574344,68
554,Patryk Kun,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 20, 1995",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-04-25 13:48:50.175683,2024-11-30 13:48:50,6.466971789645742,10.944738549126189,196.35098037461984,1,3.362586768213391,39
555,Bartosz Kapustka,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Dec 23, 1996",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-03-15 13:48:50.175683,2024-11-30 13:48:50,10.529268092185813,8.448891741731833,110.63034588570274,1,7.7102590440057215,1
556,Jakub Adkonis,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Jun 10, 2007",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-10-26 13:48:50.175683,2024-11-30 13:48:50,9.794231811808503,5.349058590731093,144.19266960204246,2,9.799009459291543,41
557,Wojciech Urbanski,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Jan 12, 2005",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-05-09 13:48:50.175683,2024-11-30 13:48:50,10.345797859360683,10.41641507833053,145.39740899402602,2,6.353699513167206,45
558,Jakub Zewlakow,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Dec 2, 2006",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-09-23 13:48:50.175683,2024-11-30 13:48:50,9.591015256534732,8.878450996858469,138.46628750429025,3,8.655260228400227,88
559,Luquinhas,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Sep 28, 1996",https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-09-27 13:48:50.175683,2024-11-30 13:48:50,6.276345548110312,6.010764923717426,188.05740409297005,4,1.0799542344594513,98
560,Ryoya Morishita,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 11, 1997",https://tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-10-24 13:48:50.175683,2024-11-30 13:48:50,5.934089968133103,13.019203922559827,154.4217499913616,1,1.3296847586465734,98
561,Kacper Chodyna,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"May 24, 1999",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-05-20 13:48:50.175683,2024-11-30 13:48:50,4.644716202438975,14.15076765278806,116.52262057469022,4,6.37051903593277,88
562,Mateusz Szczepaniak,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Jan 5, 2007",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-02-25 13:48:50.175683,2024-11-30 13:48:50,13.188850498841905,12.5659393401413,180.73325383339835,3,4.500847914403952,79
563,Jean-Pierre Nsame,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"May 1, 1993",https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-12-21 13:48:50.175683,2024-11-30 13:48:50,10.397752302494933,13.224223100162773,85.34880587623502,1,9.007820334758385,81
564,Marc Gual,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Mar 13, 1996",https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-01-30 13:48:50.175683,2024-11-30 13:48:50,5.238132150048717,7.164905672661174,136.19314606545845,3,3.7178372177716037,13
565,Migouel Alfarela,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Nov 15, 1997",https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-08-30 13:48:50.175683,2024-11-30 13:48:50,5.126512557854874,7.63572950918601,193.0770520721259,2,4.888459247536427,71
566,Jordan Majchrzak,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Oct 8, 2004",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-06-30 13:48:50.175683,2024-11-30 13:48:50,13.47642721831364,7.085275402991877,147.55566818325778,3,5.751182780484114,9
567,Tomas Pekhart,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"May 26, 1989",https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-03-27 13:48:50.175683,2024-11-30 13:48:50,11.912770365159831,12.65063431365564,174.37558306648268,2,3.457349495976228,63
568,Bartosz Mrozek,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Feb 23, 2000",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-11-28 13:48:50.175683,2024-11-30 13:48:50,10.912788958864457,14.47917078934497,151.498501576327,4,9.17645380707965,99
569,Filip Bednarek,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Sep 26, 1992",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-11-17 13:48:50.175683,2024-11-30 13:48:50,7.882369290471598,12.168372067339027,177.51192089530466,1,5.180802261922874,23
570,Alex Douglas,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Aug 17, 2001",https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-03-23 13:48:50.175683,2024-11-30 13:48:50,6.14370677134221,13.81466764879556,192.2283031783341,1,4.817400482071152,54
571,Antonio Milic,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Mar 10, 1994",https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-04-04 13:48:50.175683,2024-11-30 13:48:50,14.753409157353886,11.386990948831725,98.20904185458315,4,8.647777440408994,47
572,Filip Dagerstal,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Feb 1, 1997",https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-08-24 13:48:50.175683,2024-11-30 13:48:50,12.566874900273602,8.876599005587991,83.75255137594064,2,3.807805614831086,39
573,Maksymilian Pingot,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Apr 1, 2003",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-03-07 13:48:50.175683,2024-11-30 13:48:50,6.621350677635318,9.257616149303052,127.75870504655559,1,8.357188100598648,87
574,Bartosz Salamon,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"May 1, 1991",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-10-01 13:48:50.175683,2024-11-30 13:48:50,13.170777555341935,5.753214321674048,158.2607397553902,3,2.100455674492145,26
575,Wojciech Monka,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Jan 18, 2007",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-07-19 13:48:50.175683,2024-11-30 13:48:50,12.107183383376178,5.314571952460261,91.80677544551025,2,2.645096800284097,1
576,Michal Gurgul,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Jan 30, 2006",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-01-27 13:48:50.175683,2024-11-30 13:48:50,6.56496659853598,11.954756041890775,60.57420306022339,1,9.557574995545613,14
577,Elias Andersson,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Jan 31, 1996",https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-07-26 13:48:50.175683,2024-11-30 13:48:50,8.118634250899676,9.384288920111807,108.01091621713874,3,8.582027417269373,96
578,Joel Pereira,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Sep 28, 1996",https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-10-16 13:48:50.175683,2024-11-30 13:48:50,5.231441344692319,10.522150680546295,195.6403069654904,3,4.491090113107656,74
579,Ian Hoffmann,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Sep 8, 2001",https://tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-07-13 13:48:50.175683,2024-11-30 13:48:50,4.332629332537312,10.576612476224163,157.29544448481852,1,6.746108038453265,65
580,Antoni Kozubal,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Aug 18, 2004",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-06-05 13:48:50.175683,2024-11-30 13:48:50,11.673144394076362,7.773758133333014,116.18556215177135,4,9.486731704878602,69
581,Stjepan Loncar,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Nov 10, 1996",https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-01-07 13:48:50.175683,2024-11-30 13:48:50,6.2101422882463995,9.758925108294907,86.96065362855765,4,2.9067301257767584,67
582,Radoslaw Murawski,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,21,Lech Poznan,https://tmssl.akamaized.net//images/wappen/tiny/238.png?lm=1667394613,"Apr 22, 1994",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-08-24 13:48:50.175683,2024-11-30 13:48:50,12.840712388955044,9.707602216677023,109.85255432566458,1,1.531094232007006,49
